,PERMNO_x,PERMCO,HSHRCD,DLSTCD,HTICK,HCOMNAM,HTSYMBOL,HNAICS,HPRIMEXC,HTRDSTAT,HSECSTAT,CUSIP,COMPNO,ISSUNO,HEXCD,HSICCD,NUMNAM,NUMDIS,NUMSHR,NUMDEL,NUMNDI,BEGDAT,ENDDAT,BEGPRC,ENDPRC,BEGRET,ENDRET,BEGVOL,ENDVOL,yrMonth,TICKER,PERMNO_y,date,DIVAMT,PRC,RET,sprtrn,initialShr,value
2617,17848,56388,44,100,VAM,VIVALDI OPPORTUNITIES FUND,VAM,525910.0,N,A,R,92853C20,0,0,1,6722,1,18,21,1,0,20180510,20191231,20180510,20191231,20180510,20191231,20180510,20191231,20180510,VAM,,,,,,,,
2618,17854,56389,12,100,NAKD,NAKED BRAND GROUP LTD,NAKD,448120.0,Q,A,R,Q6519T11,60076369,78604,3,9999,2,1,9,1,164,20180620,20191231,20180620,20191231,20180620,20191231,20180620,20191231,20180620,NAKD,,,,,,,,
2619,17855,56390,11,100,AVLR,AVALARA INC,AVLR,511210.0,N,A,R,05338G10,0,0,1,7372,1,0,20,1,0,20180615,20191231,20180615,20191231,20180615,20191231,20180615,20191231,20180615,AVLR,,,,,,,,
2620,17859,56392,11,100,VNE,VEONEER INC,VNE,336390.0,N,A,R,92336X10,0,0,1,3714,1,0,19,1,0,20180702,20191231,20180702,20191231,20180702,20191231,20180702,20191231,20180702,VNE,,,,,,,,
2621,17860,56393,18,100,RVI,RETAIL VALUE INC,RVI,531210.0,N,A,R,76133Q10,0,0,1,6531,2,2,20,1,0,20180702,20191231,20180702,20191231,20180702,20191231,20180702,20191231,20180702,RVI,,,,,,,,
2622,17864,56394,11,100,BJ,B J S WHOLESALE CLUB HLDGS INC,BJ,452319.0,N,A,R,05550J10,0,0,1,5331,2,0,21,1,0,20180628,20191231,20180628,20191231,20180628,20191231,20180628,20191231,20180628,BJ,,,,,,,,
2623,17867,56395,11,100,BV,BRIGHTVIEW HOLDINGS INC,BV,541320.0,N,A,R,10948C10,0,0,1,781,2,0,21,1,0,20180628,20191231,20180628,20191231,20180628,20191231,20180628,20191231,20180628,BV,,,,,,,,
2624,17868,56396,11,100,APTX,APTINYX INC,APTX,325412.0,Q,A,R,03836N10,60076682,79354,3,9999,1,0,12,1,136,20180621,20191231,20180621,20191231,20180621,20191231,20180621,20191231,20180621,APTX,,,,,,,,
2625,17869,56397,11,100,ARPO,AERPIO PHARMACEUTICALS INC,ARPO,325412.0,Q,A,R,00810B10,60076626,79264,3,9999,1,0,14,1,173,20180626,20191231,20180626,20191231,20180626,20191231,20180626,20191231,20180626,ARPO,,,,,,,,
2626,17870,56398,31,100,AUTL,AUTOLUS THERAPEUTICS PLC,AUTL,325414.0,Q,A,R,05280R10,60076691,79366,3,9999,1,0,7,1,192,20180622,20191231,20180622,20191231,20180622,20191231,20180622,20191231,20180622,AUTL,,,,,,,,
2627,17871,56399,11,100,AVRO,AVROBIO INC,AVRO,541715.0,Q,A,R,05455M10,60076664,79322,3,9999,1,0,16,1,92,20180621,20191231,20180621,20191231,20180621,20191231,20180621,20191231,20180621,AVRO,,,,,,,,
2628,17872,55136,73,450,,REALITY SHARES E T F TR,BCNA,525990.0,Q,A,R,75605A80,60075112,79375,3,6726,1,2,1,1,71,20180620,20191022,20180620,20191022,20180620,20191022,20180620,20191022,20180620,,,,,,,,,
2629,17875,56400,11,100,HQI,HIREQUEST INC,HQI,561311.0,Q,A,R,43353510,60075732,77042,3,9999,3,0,16,1,136,20180606,20191231,20180606,20191231,20180606,20191231,20180606,20191231,20180606,HQI,,,,,,,,
2630,17876,56401,11,100,DOMO,DOMO INC,DOMO,511210.0,Q,A,R,25755410,60076730,79446,3,9999,2,0,15,1,25,20180629,20191231,20180629,20191231,20180629,20191231,20180629,20191231,20180629,DOMO,,,,,,,,
2631,17877,56402,11,100,ECOR,ELECTROCORE INC,ECOR,334510.0,Q,A,R,28531P10,60076603,79199,3,9999,1,0,14,1,155,20180622,20191231,20180622,20191231,20180622,20191231,20180622,20191231,20180622,ECOR,,,,,,,,
2632,17878,56403,11,100,EIDX,EIDOS THERAPEUTICS INC,EIDX,424210.0,Q,A,R,28249H10,60076631,79270,3,9999,1,0,13,1,128,20180620,20191231,20180620,20191231,20180620,20191231,20180620,20191231,20180620,EIDX,,,,,,,,
2633,17879,56404,12,100,ENTX,ENTERA BIO LTD,ENTX,325414.0,Q,A,R,M4052710,60076444,78792,3,9999,1,0,5,1,116,20180628,20191231,20180628,20191231,20180628,20191231,20180628,20191231,20180628,ENTX,,,,,,,,
2634,17880,56405,11,100,EVER,EVERQUOTE INC,EVER,524128.0,Q,A,R,30041R10,60076744,79476,3,9999,1,0,13,1,115,20180628,20191231,20180628,20191231,20180628,20191231,20180628,20191231,20180628,EVER,,,,,,,,
2635,17883,56406,11,100,FTSV,FORTY SEVEN INC,FTSV,325412.0,Q,A,R,34983P10,60076678,79347,3,9999,1,0,16,1,99,20180628,20191231,20180628,20191231,20180628,20191231,20180628,20191231,20180628,FTSV,,,,,,,,
2636,17884,56407,12,100,GRIN,GRINDROD SHIPPING HOLDINGS LTD,GRIN,483111.0,Q,A,R,Y2889510,60076604,79200,3,9999,1,0,5,1,123,20180618,20191231,20180618,20191231,20180618,20191231,20180618,20191231,20180618,GRIN,,,,,,,,
2637,17885,56408,11,100,GRNQ,GREENPRO CAPITAL CORP,GRNQ,518210.0,Q,A,R,39540F10,60075142,78413,3,9999,2,0,15,1,182,20180613,20191231,20180613,20191231,20180613,20191231,20180613,20191231,20180613,GRNQ,,,,,,,,
2638,17886,56410,11,100,HYRE,HYRECAR INC,HYRE,485999.0,Q,A,R,44916T10,60076612,79225,3,9999,2,0,15,1,67,20180627,20191231,20180627,20191231,20180627,20191231,20180627,20191231,20180627,HYRE,,,,,,,,
2639,17887,56411,11,100,IIIV,I3 VERTICALS INC,IIIV,561499.0,Q,A,R,46571Y10,60076584,79171,3,9999,2,0,15,1,103,20180621,20191231,20180621,20191231,20180621,20191231,20180621,20191231,20180621,IIIV,,,,,,,,
2640,17888,56412,12,100,IMV,I M V INC,IMV,541714.0,Q,A,R,44974L10,60076650,79301,3,9999,2,0,3,1,145,20180601,20191231,20180601,20191231,20180601,20191231,20180601,20191231,20180601,IMV,,,,,,,,
2641,17889,56413,11,100,KZR,KEZAR LIFE SCIENCES INC,KZR,541715.0,Q,A,R,49372L10,60076693,79369,3,9999,1,0,14,1,181,20180621,20191231,20180621,20191231,20180621,20191231,20180621,20191231,20180621,KZR,,,,,,,,
2642,17890,56414,11,100,LFAC,L F CAPITAL ACQUISTION CORP,LFAC,523910.0,Q,A,R,50200K10,60076580,79166,3,9999,2,0,13,1,185,20180629,20191231,20180629,20191231,20180629,20191231,20180629,20191231,20180629,LFAC,,,,,,,,
2643,17891,56415,11,100,LOVE,THE LOVESAC COMPANY,LOVE,442110.0,Q,A,R,54738L10,60076649,79300,3,9999,1,0,14,1,144,20180627,20191231,20180627,20191231,20180627,20191231,20180627,20191231,20180627,LOVE,,,,,,,,
2644,17892,56416,11,100,MGTA,MAGENTA THERAPEUTICS INC,MGTA,325412.0,Q,A,R,55910K10,60076692,79368,3,9999,2,0,15,1,193,20180621,20191231,20180621,20191231,20180621,20191231,20180621,20191231,20180621,MGTA,,,,,,,,
2645,17893,56417,12,100,MGTX,MEIRAGTX HOLDINGS PLC,MGTX,325414.0,Q,A,R,G5966510,60076662,79318,3,9999,1,0,14,1,121,20180608,20191231,20180608,20191231,20180608,20191231,20180608,20191231,20180608,MGTX,,,,,,,,
2646,17894,56418,11,100,NTGN,NEON THERAPEUTICS INC,NTGN,541715.0,Q,A,R,64050Y10,60076610,79218,3,9999,1,0,14,1,140,20180627,20191231,20180627,20191231,20180627,20191231,20180627,20191231,20180627,NTGN,,,,,,,,
2647,17895,56419,11,100,OPRX,OPTIMIZERX CORP,OPRX,446110.0,Q,A,R,68401U20,70011763,79208,3,9999,2,0,13,1,147,20180622,20191231,20180622,20191231,20180622,20191231,20180622,20191231,20180622,OPRX,,,,,,,,
2648,17898,56420,11,100,STIM,NEURONETICS INC,STIM,339112.0,Q,A,R,64131A10,60076697,79378,3,9999,1,0,14,1,120,20180628,20191231,20180628,20191231,20180628,20191231,20180628,20191231,20180628,STIM,,,,,,,,
2649,17899,56421,11,100,TBIO,TRANSLATE BIO INC,TBIO,325412.0,Q,A,R,89374L10,60076575,79151,3,9999,1,0,17,1,131,20180628,20191231,20180628,20191231,20180628,20191231,20180628,20191231,20180628,TBIO,,,,,,,,
2650,17900,56423,11,100,TCDA,TRICIDA INC,TCDA,325412.0,Q,A,R,89610F10,60076636,79280,3,9999,1,0,16,1,69,20180628,20191231,20180628,20191231,20180628,20191231,20180628,20191231,20180628,TCDA,,,,,,,,
2651,17901,56379,11,100,TDAC,TRIDENT ACQUISITIONS CORP,TDAC,523910.0,Q,A,R,89615T10,60075846,77350,3,9999,2,0,15,1,168,20180613,20191231,20180613,20191231,20180613,20191231,20180613,20191231,20180613,TDAC,,,,,,,,
2652,17904,56424,12,100,TMDI,TITAN MEDICAL INC,TMDI,339112.0,Q,A,R,88830X81,60076606,79212,3,9999,3,0,6,1,123,20180627,20191231,20180627,20191231,20180627,20191231,20180627,20191231,20180627,TMDI,,,,,,,,
2653,17905,56426,31,100,UXIN,UXIN LTD,UXIN,523910.0,Q,A,R,91818X10,60076735,79455,3,9999,1,0,7,1,32,20180627,20191231,20180627,20191231,20180627,20191231,20180627,20191231,20180627,UXIN,,,,,,,,
2654,17906,56427,11,100,VRCA,VERRICA PHARMACEUTICALS INC,VRCA,325412.0,Q,A,R,92511W10,60076705,79393,3,9999,1,0,13,1,203,20180615,20191231,20180615,20191231,20180615,20191231,20180615,20191231,20180615,VRCA,,,,,,,,
2655,17907,56382,11,100,VTIQ,VECTOIQ ACQUISITION CORP,VTIQ,523910.0,Q,A,R,92243N10,60076605,79206,3,9999,1,0,13,1,167,20180611,20191231,20180611,20191231,20180611,20191231,20180611,20191231,20180611,VTIQ,,,,,,,,
2656,17908,56428,11,100,XERS,XERIS PHARMACEUTICALS INC,XERS,325412.0,Q,A,R,98422L10,60076671,79332,3,9999,1,0,13,1,150,20180621,20191231,20180621,20191231,20180621,20191231,20180621,20191231,20180621,XERS,,,,,,,,
2657,17916,56429,11,100,CHRA,CHARAH SOLUTIONS INC,CHRA,562219.0,N,A,R,15957P10,0,0,1,4953,1,0,20,1,0,20180614,20191231,20180614,20191231,20180614,20191231,20180614,20191231,20180614,CHRA,,,,,,,,
2658,17919,56430,18,100,EPRT,ESSENTIAL PROPERTIES RLTY TR INC,EPRT,531110.0,N,A,R,29670E10,0,0,1,6798,1,7,20,1,0,20180621,20191231,20180621,20191231,20180621,20191231,20180621,20191231,20180621,EPRT,,,,,,,,
2659,17920,56431,11,100,FPAC,FAR POINT ACQUISITION CORP,FPAC,523910.0,N,A,R,30734W10,0,0,1,6799,2,0,21,1,0,20180627,20191231,20180627,20191231,20180627,20191231,20180627,20191231,20180627,FPAC,,,,,,,,
2660,17939,56435,31,100,NEW,PUXIN LTD,NEW,611699.0,N,A,R,74704P10,0,0,1,8299,1,0,1,1,0,20180615,20191231,20180615,20191231,20180615,20191231,20180615,20191231,20180615,NEW,,,,,,,,
2661,17942,56438,11,100,KDP,KEURIG DR PEPPER INC,KDP,312111.0,N,A,R,49271V10,0,0,1,2086,1,5,19,1,0,20180710,20191231,20180710,20191231,20180710,20191231,20180710,20191231,20180710,KDP,,,,,,,,
2662,17944,56441,11,100,TENB,TENABLE HOLDINGS INC,TENB,511210.0,Q,A,R,88025T10,60076745,79477,3,9999,2,0,15,1,40,20180726,20191231,20180726,20191231,20180726,20191231,20180726,20191231,20180726,TENB,,,,,,,,
2663,17947,56440,11,100,RUBY,RUBIUS THERAPEUTICS INC,RUBY,325414.0,Q,A,R,78116T10,60076668,79327,3,9999,2,0,13,1,61,20180718,20191231,20180718,20191231,20180718,20191231,20180718,20191231,20180718,RUBY,,,,,,,,
2664,17948,56442,11,100,ALLK,ALLAKOS INC,ALLK,424210.0,Q,A,R,01671P10,60076726,79441,3,9999,3,0,16,1,52,20180719,20191231,20180719,20191231,20180719,20191231,20180719,20191231,20180719,ALLK,,,,,,,,
2665,17949,56445,11,100,BE,BLOOM ENERGY CORP,BE,334413.0,N,A,R,09371210,0,0,1,3674,1,0,19,1,0,20180725,20191231,20180725,20191231,20180725,20191231,20180725,20191231,20180725,BE,,,,,,,,
2666,17950,56444,11,100,FOCS,FOCUS FINANCIAL PARTNERS INC,FOCS,523930.0,Q,A,R,34417P10,60075762,77107,3,9999,2,0,15,1,23,20180726,20191231,20180726,20191231,20180726,20191231,20180726,20191231,20180726,FOCS,,,,,,,,
2667,17951,56446,11,100,ADIL,ADIAL PHARMACEUTICALS INC,ADIL,325412.0,Q,A,R,00688A10,60076202,78279,3,9999,1,0,15,1,102,20180727,20191231,20180727,20191231,20180727,20191231,20180727,20191231,20180727,ADIL,,,,,,,,
2668,17952,56447,18,100,AFIN,AMERICAN FINANCE TRUST INC,AFIN,531110.0,Q,A,R,02607T10,60076225,78342,3,9999,2,17,15,1,36,20180719,20191231,20180719,20191231,20180719,20191231,20180719,20191231,20180719,AFIN,,,,,,,,
2669,17955,56449,11,100,AQST,AQUESTIVE THERAPEUTICS INC,AQST,446110.0,Q,A,R,03843E10,60076652,79303,3,9999,2,0,15,1,176,20180725,20191231,20180725,20191231,20180725,20191231,20180725,20191231,20180725,AQST,,,,,,,,
2670,17956,56450,11,100,BRY,BERRY PETROLEUM CORP,BRY,211120.0,Q,A,R,08579X10,2004505,79518,3,9999,1,6,13,1,22,20180726,20191231,20180726,20191231,20180726,20191231,20180726,20191231,20180726,BRY,,,,,,,,
2671,17957,56451,11,100,CCB,COASTAL FINANCIAL CORP,CCB,522120.0,Q,A,R,19046P20,60076717,79416,3,9999,1,0,12,1,183,20180718,20191231,20180718,20191231,20180718,20191231,20180718,20191231,20180718,CCB,,,,,,,,
2672,17958,56452,11,100,CNST,CONSTELLATION PHARMA INC,CNST,325412.0,Q,A,R,21037310,60076675,79340,3,9999,2,0,15,1,158,20180719,20191231,20180719,20191231,20180719,20191231,20180719,20191231,20180719,CNST,,,,,,,,
2673,17959,56453,11,100,CRNX,CRINETICS PHARMACEUTICALS INC,CRNX,325412.0,Q,A,R,22663K10,60076710,79400,3,9999,2,0,14,1,221,20180718,20191231,20180718,20191231,20180718,20191231,20180718,20191231,20180718,CRNX,,,,,,,,
2674,17960,53202,73,100,DWMC,ADVISORSHARES TRUST,DWMC,525990.0,Q,A,R,00768Y53,60068986,79526,3,6726,1,1,7,1,80,20180711,20191231,20180711,20191231,20180711,20191231,20180711,20191231,20180711,DWMC,,,,,,,,
2675,17963,53202,73,100,DWSH,ADVISORSHARES TRUST,DWSH,525990.0,Q,A,R,00768Y52,60068986,79525,3,6726,1,2,58,1,88,20180711,20191231,20180711,20191231,20180711,20191231,20180711,20191231,20180711,DWSH,,,,,,,,
2676,17964,56454,12,100,ESTA,ESTABLISHMENT LABS HOLDINGS INC,ESTA,339113.0,Q,A,R,G3124910,60076179,78226,3,9999,2,0,13,1,175,20180719,20191231,20180719,20191231,20180719,20191231,20180719,20191231,20180719,ESTA,,,,,,,,
2677,17966,56409,12,100,HCCH,H L ACQUISITIONS CORP,HCCH,561499.0,Q,A,R,G4603R10,60076690,79364,3,9999,1,0,12,1,152,20180718,20191231,20180718,20191231,20180718,20191231,20180718,20191231,20180718,HCCH,,,,,,,,
2678,17967,56456,31,100,JG,AURORA MOBILE LTD,JG,551112.0,Q,A,R,05185710,60076775,79552,3,9999,2,0,7,1,175,20180726,20191231,20180726,20191231,20180726,20191231,20180726,20191231,20180726,JG,,,,,,,,
2679,17968,56457,11,100,LQDA,LIQUIDIA TECHNOLOGIES INC,LQDA,541715.0,Q,A,R,53635D20,60076609,79217,3,9999,2,0,15,1,177,20180726,20191231,20180726,20191231,20180726,20191231,20180726,20191231,20180726,LQDA,,,,,,,,
2680,17969,56458,11,100,MSVB,MID SOUTHERN BANCORP INC,MSVB,522110.0,Q,A,R,59548Q10,60076633,79272,3,9999,1,5,13,1,157,20180712,20191231,20180712,20191231,20180712,20191231,20180712,20191231,20180712,MSVB,,,,,,,,
2681,17970,56459,11,100,MYFW,FIRST WESTERN FINANCIAL INC,MYFW,522110.0,Q,A,R,33751L10,60076704,79392,3,9999,2,0,14,1,126,20180719,20191231,20180719,20191231,20180719,20191231,20180719,20191231,20180719,MYFW,,,,,,,,
2682,17971,56460,31,100,OPRA,OPERA LTD,OPRA,511210.0,Q,A,R,68373M10,60076749,79488,3,9999,2,0,7,1,72,20180727,20191231,20180727,20191231,20180727,20191231,20180727,20191231,20180727,OPRA,,,,,,,,
2683,17972,56461,31,100,PDD,PINDUODUO INC,PDD,454110.0,Q,A,R,72230410,60076782,79561,3,9999,2,0,7,1,35,20180726,20191231,20180726,20191231,20180726,20191231,20180726,20191231,20180726,PDD,,,,,,,,
2684,17973,56462,11,100,PRVB,PROVENTION BIO INC,PRVB,325412.0,Q,A,R,74374N10,60076683,79355,3,9999,2,0,15,1,112,20180724,20191231,20180724,20191231,20180724,20191231,20180724,20191231,20180724,PRVB,,,,,,,,
2685,17974,56463,11,100,REPL,REPLIMUNE GROUP INC,REPL,325414.0,Q,A,R,76029N10,60076713,79407,3,9999,2,0,15,1,188,20180720,20191231,20180720,20191231,20180720,20191231,20180720,20191231,20180720,REPL,,,,,,,,
2686,17975,56464,31,231,,REALM THERAPEUTICS PLC,RLM,,Q,A,R,75606L10,60076666,79325,3,9999,1,1,6,1,94,20180705,20190730,20180705,20190730,20180705,20190730,20180705,20190730,20180705,,,,,,,,,
2687,17976,56422,11,100,RPAY,REPAY HOLDINGS CORP,RPAY,523910.0,Q,A,R,76029L10,60076476,78886,3,9999,2,0,14,1,146,20180717,20191231,20180717,20191231,20180717,20191231,20180717,20191231,20180717,RPAY,,,,,,,,
2688,17977,56465,11,100,TLRY,TILRAY INC,TLRY,325411.0,Q,A,R,88688T10,60076731,79447,3,9999,2,0,14,1,47,20180719,20191231,20180719,20191231,20180719,20191231,20180719,20191231,20180719,TLRY,,,,,,,,
2689,17978,56425,12,100,BROG,BROOGE HOLDINGS LTD,BROG,523910.0,Q,A,R,G1611B10,60076724,79434,3,9999,3,0,15,1,140,20180713,20191231,20180713,20191231,20180713,20191231,20180713,20191231,20180713,BROG,,,,,,,,
2690,17979,56466,11,100,WISA,SUMMIT WIRELESS TECHNOLOGIES INC,WISA,334413.0,Q,A,R,86633R10,60076561,79122,3,9999,4,0,16,1,128,20180727,20191231,20180727,20191231,20180727,20191231,20180727,20191231,20180727,WISA,,,,,,,,
2691,17980,56467,31,100,CANG,CANGO INC,CANG,447190.0,N,A,R,13758610,0,0,1,5541,2,1,3,1,0,20180726,20191231,20180726,20191231,20180726,20191231,20180726,20191231,20180726,CANG,,,,,,,,
2692,17981,56468,11,100,CHAP,CHAPARRAL ENERGY INC,CHAP,213112.0,N,A,R,15942R20,0,0,1,1311,1,0,19,1,0,20180724,20191231,20180724,20191231,20180724,20191231,20180724,20191231,20180724,CHAP,,,,,,,,
2693,17984,56469,31,100,DAVA,ENDAVA PLC,DAVA,541512.0,N,A,R,29260V10,0,0,1,7379,2,0,2,1,0,20180727,20191231,20180727,20191231,20180727,20191231,20180727,20191231,20180727,DAVA,,,,,,,,
2694,17987,56432,11,100,GSAH,G S ACQUISITION HLDGS CORP,GSAH,523910.0,N,A,R,36255F10,0,0,1,6799,2,0,19,1,0,20180730,20191231,20180730,20191231,20180730,20191231,20180730,20191231,20180730,GSAH,,,,,,,,
2695,18010,56437,12,100,NFH,NEW FRONTIER HEALTH CORP,NFH,237210.0,N,A,R,G6461G10,0,0,1,6552,2,0,19,1,0,20180727,20191231,20180727,20191231,20180727,20191231,20180727,20191231,20180727,NFH,,,,,,,,
2696,18011,56473,11,100,SONO,SONOS INC,SONO,334310.0,Q,A,R,83570H10,60076712,79406,3,0,2,0,14,1,31,20180802,20191231,20180802,20191231,20180802,20191231,20180802,20191231,20180802,SONO,,,,,,,,
2697,18012,56474,12,100,CWK,CUSHMAN & WAKEFIELD PLC,CWK,551112.0,N,A,R,G2717B10,0,0,1,6719,3,0,18,1,0,20180802,20191231,20180802,20191231,20180802,20191231,20180802,20191231,20180802,CWK,,,,,,,,
2698,18013,56475,11,100,ARLO,ARLO TECHNOLOGIES INC,ARLO,334310.0,N,A,R,04206A10,0,0,1,3651,2,0,18,1,0,20180803,20191231,20180803,20191231,20180803,20191231,20180803,20191231,20180803,ARLO,,,,,,,,
2699,18026,56349,73,100,BSJQ,INVESCO ET SELF INDEX FD TR,BSJQ,525990.0,Q,A,R,46138J63,2004471,79662,3,6726,3,17,20,1,1,20180809,20191231,20180809,20191231,20180809,20191231,20180809,20191231,20180809,BSJQ,,,,,,,,
2700,18027,56349,73,100,BSCS,INVESCO ET SELF INDEX FD TR,BSCS,525990.0,Q,A,R,46138J64,2004471,79664,3,6726,3,17,20,1,1,20180809,20191231,20180809,20191231,20180809,20191231,20180809,20191231,20180809,BSCS,,,,,,,,
2701,18042,56448,11,100,ALGR,ALLEGRO MERGER CORP,ALGR,523910.0,Q,A,R,01749N10,60076463,78855,3,0,2,0,12,1,164,20180813,20191231,20180813,20191231,20180813,20191231,20180813,20191231,20180813,ALGR,,,,,,,,
2702,18043,56481,11,100,AMAL,AMALGAMATED BANK,AMAL,522110.0,Q,A,R,02266310,60076747,79485,3,9999,1,5,4,1,159,20180809,20191231,20180809,20191231,20180809,20191231,20180809,20191231,20180809,AMAL,,,,,,,,
2703,18044,56482,11,100,ARDS,ARIDIS PHARMACEUTICALS INC,ARDS,325412.0,Q,A,R,04033410,60075379,79141,3,9999,2,0,15,1,79,20180814,20191231,20180814,20191231,20180814,20191231,20180814,20191231,20180814,ARDS,,,,,,,,
2704,18045,54066,73,100,CHNA,E T F SERIES SOLUTIONS,CHNA,525990.0,Q,A,R,26922A37,60072340,79582,3,6726,1,1,9,1,144,20180815,20191231,20180815,20191231,20180815,20191231,20180815,20191231,20180815,CHNA,,,,,,,,
2705,18046,16182,11,100,CMLS,CUMULUS MEDIA INC,CMLS,515112.0,Q,A,R,23108280,60016013,79408,3,9999,1,0,12,1,191,20180801,20191231,20180801,20191231,20180801,20191231,20180801,20191231,20180801,CMLS,,,,,,,,
2706,18047,56455,12,100,GTEC,GREENLAND TECH HLDG CORP,GTEC,561499.0,Q,A,R,G4095T10,60076707,79581,3,9999,3,0,16,1,182,20180808,20191231,20180808,20191231,20180808,20191231,20180808,20191231,20180808,GTEC,,,,,,,,
2707,18048,56485,11,100,KLXE,K L X ENERGY SERVICES HDGS INC,KLXE,213112.0,Q,A,R,48253L10,60076774,79549,3,9999,2,0,13,1,38,20180917,20191231,20180917,20191231,20180917,20191231,20180917,20191231,20180917,KLXE,,,,,,,,
2708,18049,56487,11,100,AMTB,AMERCANT BANCORP INC,AMTB,522110.0,Q,A,R,02357610,60076635,79279,3,9999,3,1,17,1,166,20180813,20191231,20180813,20191231,20180813,20191231,20180813,20191231,20180813,AMTB,,,,,,,,
2709,18050,56487,11,100,AMTBB,AMERANT BANCORP INC,AMTBB,522110.0,Q,A,R,02357620,60076635,79278,3,9999,3,1,17,1,128,20180813,20191231,20180813,20191231,20180813,20191231,20180813,20191231,20180813,AMTBB,,,,,,,,
2710,18051,9014,11,100,MESA,MESA AIR GROUP INC NEV,MESA,481111.0,Q,A,R,59047913,60008960,79380,3,9999,2,0,14,1,33,20180810,20191231,20180810,20191231,20180810,20191231,20180810,20191231,20180810,MESA,,,,,,,,
2711,18052,56488,11,100,PCB,P C B BANCORP,PCB,522120.0,Q,A,R,69320M10,60076743,79475,3,9999,2,6,13,1,181,20180810,20191231,20180810,20191231,20180810,20191231,20180810,20191231,20180810,PCB,,,,,,,,
2712,18053,56489,11,100,RIVE,RIVERVIEW FINANCIAL CORP,RIVE,522110.0,Q,A,R,76940Q10,60076776,79553,3,9999,2,6,9,1,169,20180814,20191231,20180814,20191231,20180814,20191231,20180814,20191231,20180814,RIVE,,,,,,,,
2713,18054,56490,31,100,SFET,SAFE T GROUP LTD,SFET,523930.0,Q,A,R,78643B40,60076723,79431,3,9999,2,1,6,1,151,20180817,20191231,20180817,20191231,20180817,20191231,20180817,20191231,20180817,SFET,,,,,,,,
2714,18055,56491,11,100,SIC,SELECT INTERIOR CONCEPTS INC,SIC,561499.0,Q,A,R,81612030,60076618,79239,3,9999,2,0,13,1,117,20180816,20191231,20180816,20191231,20180816,20191231,20180816,20191231,20180816,SIC,,,,,,,,
2715,18056,56492,11,100,SOLO,ELECTRAMECCANICA VEHICLES CORP,SOLO,336111.0,Q,A,R,28484920,60076420,78727,3,9999,1,0,5,1,56,20180809,20191231,20180809,20191231,20180809,20191231,20180809,20191231,20180809,SOLO,,,,,,,,
2716,18057,56494,12,100,TOTA,TOTTENHAM ACQUISITION I LTD,TOTA,,Q,A,R,G8959N10,60076716,79414,3,0,1,0,11,1,161,20180827,20191231,20180827,20191231,20180827,20191231,20180827,20191231,20180827,TOTA,,,,,,,,
2717,18058,56495,11,100,PAYS,PAYSIGN INC,PAYS,561499.0,Q,A,R,70451A10,60076732,79448,3,9999,3,0,15,1,52,20180810,20191231,20180810,20191231,20180810,20191231,20180810,20191231,20180810,PAYS,,,,,,,,
2718,18061,56497,11,100,VCNX,VACCINEX INC,VCNX,541715.0,Q,A,R,91864010,60075398,76302,3,9999,2,0,14,1,87,20180809,20191231,20180809,20191231,20180809,20191231,20180809,20191231,20180809,VCNX,,,,,,,,
2719,18062,56498,11,100,ELAN,ELANCO ANIMAL HEALTH INC,ELAN,325412.0,N,A,R,28414H10,0,0,1,2834,2,0,18,1,0,20180920,20191231,20180920,20191231,20180920,20191231,20180920,20191231,20180920,ELAN,,,,,,,,
2720,18063,56499,11,100,EB,EVENTBRITE INC,EB,541511.0,N,A,R,29975E10,0,0,1,7371,2,0,18,1,0,20180920,20191231,20180920,20191231,20180920,20191231,20180920,20191231,20180920,EB,,,,,,,,
2721,18064,56500,11,100,FTDR,FRONTDOOR INC,FTDR,236116.0,Q,A,R,35905A10,60076765,79524,3,9999,2,0,12,1,21,20181001,20191231,20181001,20191231,20181001,20191231,20181001,20191231,20181001,FTDR,,,,,,,,
2722,18065,56501,11,100,GTX,GARRETT MOTION INC,GTX,336412.0,N,A,R,36650510,0,0,1,3724,2,0,17,1,0,20181001,20191231,20181001,20191231,20181001,20191231,20181001,20191231,20181001,GTX,,,,,,,,
2723,18071,56503,31,100,CTK,COOTEK CAYMEN INC,CTK,518210.0,N,A,R,21718L10,0,0,1,7374,2,0,2,1,0,20180928,20191231,20180928,20191231,20180928,20191231,20180928,20191231,20180928,CTK,,,,,,,,
2724,18077,56504,12,100,FTCH,FARFETCH LIMITED,FTCH,315220.0,N,A,R,30744W10,0,0,1,2329,2,0,18,1,0,20180921,20191231,20180921,20191231,20180921,20191231,20180921,20191231,20180921,FTCH,,,,,,,,
2725,18085,56507,31,100,LAIX,LAIX INC,LAIX,561499.0,N,A,R,50736W10,0,0,1,7389,2,0,3,1,0,20180927,20191231,20180927,20191231,20180927,20191231,20180927,20191231,20180927,LAIX,,,,,,,,
2726,18086,56477,11,100,MFAC,MEGALITH FINANCIAL ACQ CORP,MFAC,523910.0,N,A,R,58518F10,0,0,1,6799,2,0,18,1,0,20180921,20191231,20180921,20191231,20180921,20191231,20180921,20191231,20180921,MFAC,,,,,,,,
2727,18087,56508,31,100,NIO,N I O INC,NIO,523910.0,N,A,R,62914V10,0,0,1,6799,3,0,4,1,0,20180912,20191231,20180912,20191231,20180912,20191231,20180912,20191231,20180912,NIO,,,,,,,,
